order_id,customer_id,order_date,order_amount,order_status,product_id,quantity
54061,20496,2025-06-20,80.73,Returned,9,6
54062,20631,2021-08-18,124.92,Cancelled,162,2
54063,21561,2021-02-20,246.99,Delivered,387,1
54064,22643,2020-11-19,162.16,Shipped,471,10
54065,21891,2024-08-19,45.23,Delivered,116,3
54066,20482,2025-01-10,173.18,Shipped,221,1
54067,101518,2025-12-05,3246.55,Delivered,104,10
54068,102312,2024-05-30,72.77,Delivered,71,15
54069,21304,2021-03-10,88.86,Pending,444,16
54070,100226,2023-06-12,1659.0,Shipped,179,9
54071,22827,2023-03-21,19.96,Delivered,145,2
54072,24000,2020-04-04,80.28,Delivered,131,17
54073,24255,2023-03-13,83.26,Shipped,57,18
54074,103971,2024-09-02,120.29,Cancelled,117,18
54075,24175,2021-03-25,240.86,Shipped,446,7
54076,21042,2022-06-25,72.41,Delivered,316,1
54077,21393,2023-10-08,112.86,Delivered,298,12
54078,23172,2023-06-13,40.39,Delivered,22,11
54079,21558,2026-05-05,120.34,Returned,149,17
54080,22712,2024-08-27,147.23,Shipped,20,6
54081,24267,2025-12-21,170.7,Cancelled,445,4
54082,99223,2023-04-07,1227.61,Delivered,206,19
54083,20858,2020-11-09,134.46,Shipped,45,16
54084,20138,2020-05-06,65.36,Delivered,22,8
54085,103736,2021-03-08,223.39,Cancelled,294,11
54086,21740,2022-07-20,552.63,Cancelled,243,8
54087,24982,2022-11-08,193.83,Delivered,125,19
54088,24517,2026-06-16,253.46,Cancelled,222,6
54089,23943,2024-11-21,73.65,Shipped,78,13
54090,24868,2023-01-05,804.03,Delivered,231,10
54091,22312,2021-03-09,50.71,Pending,218,17
54092,24481,2023-06-10,200.18,Pending,221,16
54093,103940,2021-05-20,396.45,Delivered,155,14
54094,23661,2026-01-20,173.14,Shipped,16,17
54095,23853,2023-06-18,418.41,Shipped,26,7
54096,22606,2026-06-23,197.39,Delivered,405,19
54097,22344,2023-12-22,804.37,Pending,498,2
54098,20412,2020-05-02,493.07,Shipped,447,9
54099,103139,2021-03-06,242.58,Pending,253,12
54100,22951,2022-03-17,182.01,Shipped,240,16
54101,103708,2022-08-15,1167.75,Delivered,180,4
54102,103507,2024-02-09,68.08,Delivered,45,4
54103,100749,2020-02-13,374.09,Delivered,340,11
54104,22464,2022-04-23,141.38,Shipped,115,6
54105,23735,2023-10-19,205.43,Delivered,399,7
54106,20197,2024-04-29,88.64,Delivered,228,18
54107,23597,2026-06-26,142.64,Delivered,387,2
54108,21104,2022-08-24,75.61,Delivered,295,14
54109,21816,2021-08-25,212.74,Delivered,87,4
54110,22873,2023-02-01,208.57,Delivered,241,5
54111,101215,2022-08-01,580.39,Delivered,399,8
54112,20229,2025-01-22,131.34,Delivered,155,17
54113,100339,2023-10-22,177.09,Shipped,492,16
54114,20213,2022-04-14,53.79,Pending,495,4
54115,24996,2021-09-23,87.72,Shipped,496,2
54116,24453,2026-03-30,224.59,Pending,496,9
54117,20829,2020-06-01,115.25,Delivered,277,17
54118,21003,2022-10-20,126.67,Delivered,20,12
54119,24639,2022-11-19,335.61,Delivered,275,3
54120,102097,2025-09-22,28.85,Shipped,286,12
54121,101639,2020-02-21,141.0,Delivered,34,7
54122,22838,2026-03-03,371.18,Delivered,105,3
54123,23014,2025-08-27,20.51,Shipped,282,7
54124,101846,2020-10-06,39.64,Cancelled,259,14
54125,24653,2020-08-03,605.6,Delivered,336,13
54126,24547,2020-02-18,28.86,Delivered,426,18
54127,20759,2025-01-04,586.84,Delivered,121,2
54128,23126,2021-02-19,76.68,Shipped,447,12
54129,21196,2020-03-25,117.18,Delivered,136,15
54130,21562,2020-05-13,1445.41,Shipped,174,4
54131,20319,2024-05-21,611.0,Shipped,56,2
54132,99440,2023-03-30,1862.73,Delivered,332,19
54133,21167,2021-06-13,425.79,Delivered,396,8
54134,22396,2022-02-13,232.76,Shipped,337,1
54135,22775,2020-04-08,650.51,Cancelled,141,11
54136,23068,2025-03-16,718.46,Returned,216,12
54137,101212,2021-04-02,11.15,Cancelled,266,18
54138,22733,2022-12-23,39.61,Shipped,426,18
54139,20340,2024-05-03,87.06,Delivered,433,19
54140,23269,2021-10-26,40.99,Shipped,98,5
54141,22454,2021-08-19,270.83,Delivered,122,11
54142,23124,2021-01-02,74.07,Delivered,46,5
54143,22583,2024-05-18,542.65,Delivered,464,19
54144,23601,2023-11-28,93.08,Returned,207,13
54145,24325,2025-08-04,460.05,Shipped,149,17
54146,101211,2023-06-23,106.43,Cancelled,464,8
54147,21604,2023-08-22,525.91,Delivered,26,19
54148,20257,2023-01-15,12.19,Delivered,438,15
54149,23398,2021-04-02,41.22,Delivered,450,14
54150,23863,2020-11-08,105.09,Delivered,257,14
54151,23044,2022-03-16,269.12,Delivered,246,4
54152,23787,2021-06-28,429.26,Delivered,72,4
54153,21242,2024-05-05,141.2,Delivered,194,6
54154,20505,2023-05-28,2907.15,Delivered,399,17
54155,20516,2023-11-22,61.39,Delivered,114,2
54156,22840,2022-11-05,48.58,Pending,232,11
54157,21681,2020-08-16,214.45,Delivered,440,15
54158,23063,2020-07-25,25.08,Returned,114,6
54159,23861,2021-03-07,38.85,Returned,216,8
54160,24298,2024-09-30,63.76,Delivered,479,14
54161,101832,2024-03-11,198.2,Returned,288,11
54162,22495,2024-06-23,694.95,Returned,356,14
54163,22755,2024-12-01,29.71,Delivered,339,13
54164,22876,2020-06-15,152.25,Shipped,457,9
54165,20748,2024-11-03,2.64,Delivered,361,2
54166,20909,2024-08-23,45.57,Delivered,248,16
54167,22295,2025-07-16,123.8,Delivered,304,10
54168,100935,2022-10-14,50.89,Delivered,205,7
54169,20679,2021-11-22,59.49,Delivered,388,4
54170,102761,2025-08-01,292.77,Shipped,303,17
54171,23137,2025-09-25,61.38,Delivered,429,13
54172,22083,2021-12-10,64.38,Delivered,90,18
54173,102344,2024-09-10,56.94,Delivered,144,18
54174,22593,2021-08-11,191.78,Shipped,368,18
54175,21939,2022-05-11,201.85,Returned,99,16
54176,21860,2025-06-16,801.38,Shipped,384,2
54177,24557,2026-04-24,129.7,Cancelled,416,8
54178,23138,2023-02-14,90.18,Pending,4,11
54179,23254,2026-06-10,183.98,Delivered,490,1
54180,23045,2021-02-21,27.99,Delivered,141,5
54181,24361,2021-07-24,1854.09,Delivered,57,14
54182,100494,2020-10-23,82.95,Delivered,281,5
54183,20048,2026-05-16,299.54,Shipped,366,3
54184,23056,2021-05-13,785.41,Delivered,459,5
54185,21912,2020-10-30,1215.88,Delivered,31,6
54186,21049,2024-11-30,117.96,Cancelled,425,15
54187,21653,2021-09-25,99.51,Delivered,363,18
54188,21865,2022-12-25,622.24,Cancelled,265,3
54189,23478,2024-02-29,84.38,Delivered,152,8
54190,102895,2026-03-03,126.84,Shipped,361,18
54191,100387,2022-12-02,199.99,Delivered,206,14
54192,20477,2025-08-28,443.37,Delivered,225,14
54193,100375,2021-05-19,359.08,Delivered,238,6
54194,102209,2023-12-30,162.87,Shipped,2,9
54195,20045,2025-01-16,341.94,Delivered,65,12
54196,20752,2025-07-27,8.99,Cancelled,28,9
54197,24308,2025-11-07,200.12,Delivered,189,6
54198,21149,2022-06-17,38.58,Delivered,355,5
54199,21418,2023-09-25,404.58,Delivered,473,17
54200,20828,2020-10-15,54.27,Shipped,8,3
54201,99116,2021-09-29,36.57,Cancelled,387,3
54202,23730,2023-02-11,36.18,Delivered,203,9
54203,20794,2024-01-31,130.67,Delivered,276,19
54204,22432,2025-08-08,4837.42,Shipped,212,13
54205,24607,2024-02-09,18.92,Delivered,179,13
54206,24923,2026-03-26,94.49,Cancelled,483,3
54207,21916,2020-08-24,116.34,Delivered,493,3
54208,20427,2023-09-07,12.82,Returned,60,8
54209,21352,2026-03-16,28.69,Delivered,301,6
54210,100603,2022-03-11,194.27,Delivered,245,11
54211,20290,2025-06-23,403.29,Delivered,54,16
54212,21989,2022-03-05,93.91,Pending,461,18
54213,22615,2021-06-23,74.3,Pending,240,18
54214,101343,2020-01-13,47.97,Pending,349,2
54215,23990,2020-07-07,121.92,Delivered,47,19
54216,20792,2021-01-15,41.44,Delivered,332,3
54217,101325,2022-07-25,36.63,Cancelled,326,7
54218,22821,2020-05-29,97.2,Shipped,5,18
54219,20286,2024-12-15,259.38,Delivered,116,10
54220,20036,2024-12-12,40.77,Pending,376,10
54221,103058,2021-04-16,102.67,Cancelled,487,3
54222,20567,2024-04-22,262.7,Delivered,482,1
54223,22692,2020-06-08,111.08,Delivered,176,18
54224,24106,2025-07-22,754.42,Delivered,257,13
54225,20291,2024-08-24,147.94,Delivered,199,5
54226,99187,2020-07-05,126.56,Delivered,351,7
54227,101145,2024-11-17,395.12,Pending,432,3
54228,23156,2025-10-06,94.13,Cancelled,123,19
54229,99975,2020-12-09,1727.38,Delivered,287,5
54230,21549,2023-12-13,61.07,Delivered,432,8
54231,21692,2023-01-08,181.42,Shipped,78,10
54232,21535,2023-06-30,375.8,Delivered,443,9
54233,22907,2024-04-04,303.55,Pending,283,12
54234,24150,2025-02-16,258.24,Shipped,287,1
54235,24370,2021-04-10,224.66,Shipped,157,9
54236,21457,2024-08-05,8.04,Shipped,284,3
54237,22546,2024-09-22,53.25,Delivered,461,2
54238,24053,2022-05-27,549.55,Cancelled,343,18
54239,22829,2021-02-14,10.73,Shipped,364,6
54240,100490,2020-11-05,815.5,Delivered,269,8
54241,22177,2020-10-30,118.66,Delivered,404,4
54242,22075,2024-09-21,247.51,Shipped,74,13
54243,21963,2022-02-03,323.09,Delivered,78,10
54244,21504,2025-12-01,185.7,Delivered,124,12
54245,23205,2023-04-29,333.18,Delivered,117,11
54246,20411,2022-12-13,336.45,Delivered,324,5
54247,24270,2022-10-13,127.73,Shipped,487,7
54248,24513,2025-07-29,312.12,Delivered,264,19
54249,22268,2024-11-09,431.38,Delivered,283,9
54250,103345,2022-07-30,194.62,Shipped,377,13
54251,20459,2020-12-31,698.41,Shipped,474,4
54252,103882,2022-08-30,142.33,Delivered,187,2
54253,23159,2025-05-08,477.68,Shipped,115,8
54254,102172,2021-03-30,37.73,Delivered,389,9
54255,99817,2022-09-02,412.29,Pending,48,18
54256,103852,2024-09-23,321.43,Shipped,76,17
54257,20266,2025-12-26,66.0,Shipped,15,16
54258,21385,2024-12-10,969.39,Delivered,362,9
54259,23014,2020-07-19,31.01,Delivered,87,19
54260,21956,2023-01-30,47.91,Delivered,469,2
54261,21932,2024-09-01,1911.4,Delivered,291,19
54262,24430,2024-09-14,88.89,Delivered,428,7
54263,23187,2024-04-07,391.59,Delivered,367,11
54264,24897,2023-08-10,105.27,Shipped,287,16
54265,20546,2026-03-31,61.52,Cancelled,336,7
54266,20409,2022-02-09,233.54,Delivered,258,15
54267,22953,2024-09-12,29.66,Delivered,353,3
54268,20559,2024-08-14,419.18,Pending,391,2
54269,24233,2020-04-12,61.34,Delivered,66,8
54270,24356,2025-02-26,76.54,Shipped,272,9
54271,24994,2026-02-18,469.34,Pending,429,3
54272,21139,2024-03-19,131.6,Delivered,320,16
54273,20337,2024-10-15,468.17,Pending,361,5
54274,24991,2021-06-29,127.15,Shipped,345,12
54275,20098,2022-04-03,39.56,Shipped,244,3
54276,101735,2024-08-08,132.77,Delivered,425,7
54277,22326,2023-09-10,69.0,Shipped,399,8
54278,21522,2021-01-14,91.69,Cancelled,250,1
54279,23159,2022-04-14,257.13,Delivered,389,12
54280,20413,2022-02-13,102.04,Shipped,393,17
54281,21610,2020-03-17,81.79,Pending,372,13
54282,24148,2020-10-30,108.65,Delivered,284,2
54283,24844,2026-01-25,98.69,Delivered,328,19
54284,21978,2024-02-14,228.8,Delivered,253,12
54285,21336,2020-08-17,110.07,Cancelled,322,9
54286,24380,2022-04-14,333.25,Pending,381,6
54287,99168,2024-11-25,80.58,Delivered,56,8
54288,23213,2022-02-17,56.61,Delivered,221,13
54289,22201,2022-04-23,155.48,Shipped,311,10
54290,20569,2020-01-22,483.33,Pending,113,4
54291,101379,2024-12-08,475.5,Delivered,32,5
54292,21791,2022-12-02,319.47,Shipped,182,14
54293,23994,2026-01-11,640.51,Delivered,323,13
54294,23662,2025-06-15,277.28,Delivered,483,10
54295,23206,2026-02-03,217.29,Cancelled,331,10
54296,22955,2026-01-20,512.13,Shipped,343,17
54297,103032,2022-04-19,53.45,Delivered,167,14
54298,22019,2024-11-13,1078.9,Delivered,50,13
54299,99606,2022-02-06,104.68,Delivered,264,18
54300,100659,2024-01-25,354.99,Delivered,14,5
54301,24436,2024-10-07,166.53,Delivered,479,13
54302,21845,2020-02-20,116.91,Delivered,479,1
54303,99648,2022-03-20,220.02,Shipped,491,13
54304,23890,2025-02-17,239.45,Cancelled,141,18
54305,22456,2021-07-15,650.52,Pending,266,1
54306,22212,2025-08-31,1261.68,Delivered,86,16
54307,21915,2021-12-12,584.81,Delivered,179,10
54308,101370,2024-02-01,25.8,Shipped,309,16
54309,20055,2022-12-27,173.77,Delivered,377,17
54310,100465,2025-04-07,95.62,Pending,8,4
54311,21460,2025-07-09,85.68,Delivered,158,5
54312,21504,2021-03-15,313.66,Cancelled,371,12
54313,23134,2020-09-20,107.86,Pending,66,15
54314,20791,2020-08-01,353.05,Delivered,438,14
54315,24789,2020-08-23,60.0,Returned,494,3
54316,103063,2022-10-01,54.89,Delivered,218,13
54317,24168,2023-12-13,124.89,Delivered,145,14
54318,23560,2020-11-11,255.46,Cancelled,167,4
54319,20202,2023-01-31,330.27,Delivered,109,18
54320,101485,2020-08-15,220.7,Delivered,221,14
54321,103029,2020-01-23,182.37,Delivered,95,3
54322,23557,2024-04-03,705.27,Delivered,484,5
54323,20604,2022-08-07,95.4,Shipped,296,1
54324,102926,2022-11-20,2525.54,Pending,472,18
54325,20150,2021-05-01,54.98,Delivered,394,9
54326,20342,2024-05-18,491.22,Delivered,183,6
54327,22451,2023-07-05,249.1,Delivered,320,7
54328,22196,2022-08-22,1319.52,Delivered,71,2
54329,102094,2023-06-06,28.68,Shipped,360,19
54330,20482,2025-04-11,110.46,Shipped,388,17
54331,23869,2020-07-31,27.38,Shipped,160,12
54332,20874,2023-10-16,518.56,Delivered,312,14
54333,24097,2020-05-16,203.56,Shipped,104,18
54334,23442,2022-09-25,447.15,Delivered,106,4
54335,24103,2026-04-05,501.88,Returned,452,12
54336,21293,2023-01-03,357.82,Delivered,27,1
54337,23527,2022-07-22,56.12,Delivered,145,14
54338,24319,2024-07-25,29.13,Delivered,366,6
54339,100536,2023-03-17,322.83,Delivered,171,2
54340,22262,2024-05-26,129.13,Pending,479,12
54341,20265,2026-06-04,81.42,Delivered,237,1
54342,20158,2024-12-21,30.94,Delivered,113,11
54343,24491,2021-07-01,358.35,Delivered,101,7
54344,24953,2021-01-22,39.58,Returned,75,13
54345,99222,2025-02-21,90.94,Delivered,249,4
54346,20174,2025-02-20,731.12,Delivered,336,7
54347,23171,2024-04-21,53.24,Delivered,280,12
54348,21104,2025-07-18,269.32,Delivered,256,14
54349,23029,2020-11-03,33.91,Cancelled,307,11
54350,22088,2020-06-24,131.11,Cancelled,425,7
54351,22962,2025-06-27,3581.88,Delivered,448,16
54352,23006,2021-01-26,117.75,Cancelled,373,15
54353,20691,2022-01-18,404.28,Delivered,162,6
54354,24220,2022-11-02,73.9,Cancelled,122,19
54355,24330,2025-02-14,56.49,Delivered,136,15
54356,101210,2026-05-06,212.93,Cancelled,292,19
54357,21356,2026-01-21,10.82,Cancelled,454,3
54358,22445,2020-01-20,19.66,Delivered,436,15
54359,20830,2025-04-16,200.52,Cancelled,444,10
54360,22094,2025-04-06,65.94,Delivered,88,19
54361,99198,2025-07-19,26.58,Returned,179,1
54362,23348,2020-03-01,345.22,Pending,279,9
54363,23677,2024-04-18,250.4,Delivered,236,3
54364,21358,2025-01-19,590.39,Delivered,282,4
54365,21729,2021-01-12,117.98,Delivered,400,6
54366,22877,2024-08-17,113.26,Delivered,212,14
54367,20145,2024-06-26,91.81,Delivered,432,10
54368,22422,2020-05-23,427.98,Delivered,225,5
54369,101884,2021-01-30,295.27,Shipped,113,3
54370,20633,2020-09-05,1052.07,Delivered,406,2
54371,20427,2023-02-13,200.73,Delivered,464,6
54372,99167,2020-10-06,1496.81,Shipped,395,9
54373,23275,2023-09-08,367.31,Delivered,55,4
54374,21119,2021-06-28,99.5,Shipped,255,9
54375,101139,2022-01-19,60.48,Cancelled,1,2
54376,101847,2020-05-30,134.76,Shipped,373,15
54377,22872,2021-07-09,1310.64,Delivered,471,4
54378,100301,2022-08-14,15.02,Cancelled,81,5
54379,22135,2024-11-27,26.73,Delivered,290,6
54380,101063,2025-10-20,1014.48,Delivered,495,14
54381,22677,2022-01-05,298.8,Delivered,47,12
54382,21975,2023-07-21,85.61,Pending,397,12
54383,20636,2023-04-22,739.41,Delivered,392,9
54384,22553,2023-12-08,49.9,Delivered,424,2
54385,21669,2022-03-22,152.97,Delivered,113,5
54386,23283,2023-03-06,521.59,Delivered,119,14
54387,22889,2022-05-25,330.28,Delivered,216,5
54388,20153,2021-12-10,624.22,Pending,318,18
54389,20607,2023-01-18,111.87,Delivered,403,4
54390,22376,2020-12-01,532.97,Delivered,39,12
54391,21591,2020-04-27,56.44,Delivered,282,3
54392,23053,2024-12-15,100.83,Shipped,150,19
54393,21601,2025-04-15,64.66,Delivered,160,16
54394,21528,2020-01-24,212.4,Pending,423,14
54395,21108,2025-06-04,715.84,Delivered,418,1
54396,22969,2024-01-23,82.7,Delivered,103,17
54397,20225,2023-09-27,247.32,Shipped,119,17
54398,102690,2024-04-03,42.23,Pending,194,13
54399,22184,2021-08-05,845.96,Shipped,471,6
54400,21580,2022-03-21,634.06,Delivered,472,1
54401,23404,2021-08-06,1368.29,Cancelled,311,13
54402,99003,2023-12-17,16.18,Delivered,90,11
54403,100358,2020-07-27,77.48,Delivered,140,19
54404,24713,2023-12-26,77.85,Delivered,131,15
54405,23237,2024-07-27,36.88,Delivered,290,13
54406,23054,2024-06-10,51.17,Delivered,96,19
54407,22422,2026-03-28,330.42,Returned,493,9
54408,21702,2021-02-21,160.68,Delivered,336,3
54409,22794,2023-11-01,180.78,Delivered,3,6
54410,101102,2025-01-02,54.59,Delivered,266,2
54411,22387,2021-05-02,183.33,Pending,247,18
54412,21316,2021-07-22,164.77,Pending,127,5
54413,24764,2023-10-28,333.21,Delivered,437,6
54414,22561,2024-08-16,100.73,Delivered,453,1
54415,23441,2025-11-15,173.86,Cancelled,228,9
54416,100678,2024-11-24,65.69,Cancelled,120,16
54417,21367,2025-03-18,195.22,Delivered,64,18
54418,22707,2026-05-07,247.37,Pending,479,14
54419,21051,2023-10-22,86.38,Shipped,241,13
54420,20899,2021-09-06,35.06,Pending,262,1
54421,21294,2020-01-23,88.1,Delivered,33,5
54422,24084,2022-09-10,45.9,Delivered,174,12
54423,21532,2026-04-09,57.03,Delivered,174,18
54424,23681,2024-04-29,257.04,Delivered,452,8
54425,20489,2023-05-03,16.7,Returned,31,9
54426,22747,2025-06-28,144.27,Shipped,74,2
54427,103775,2022-06-19,157.82,Delivered,310,1
54428,21947,2021-09-18,341.89,Delivered,124,17
54429,22370,2023-07-26,30.42,Delivered,158,11
54430,24094,2026-06-09,129.43,Shipped,211,4
54431,22518,2025-02-03,28.87,Delivered,380,15
54432,23291,2023-10-14,87.2,Pending,444,13
54433,24571,2021-07-19,65.61,Returned,81,14
54434,101689,2021-02-19,4.54,Delivered,450,6
54435,21488,2022-02-05,221.44,Delivered,275,1
54436,21690,2022-01-01,287.27,Delivered,115,7
54437,103840,2022-11-22,451.86,Delivered,111,15
54438,21953,2024-09-12,542.71,Shipped,45,8
54439,24531,2023-08-02,138.71,Pending,408,12
54440,24493,2023-08-03,1650.96,Delivered,93,15
54441,22008,2024-06-25,226.28,Shipped,93,8
54442,21650,2022-09-04,37.8,Delivered,498,13
54443,23466,2024-02-27,214.16,Returned,111,16
54444,23336,2023-07-06,132.99,Delivered,496,7
54445,20782,2024-02-12,307.86,Shipped,477,3
54446,102581,2026-02-23,34.47,Delivered,23,15
54447,24404,2022-04-04,112.02,Delivered,415,19
54448,23032,2025-12-02,626.81,Returned,68,11
54449,22402,2021-01-22,45.25,Delivered,261,12
54450,99914,2021-04-03,1429.96,Pending,302,18
54451,20659,2020-05-12,78.52,Delivered,3,17
54452,22913,2020-01-18,73.85,Delivered,332,10
54453,20677,2020-01-19,55.49,Delivered,396,4
54454,20572,2020-06-17,17.28,Delivered,427,1
54455,20226,2021-01-08,1039.78,Delivered,155,15
54456,20922,2025-05-01,703.52,Delivered,186,11
54457,22861,2026-06-15,268.92,Cancelled,394,8
54458,99902,2023-09-24,253.68,Cancelled,6,8
54459,21962,2020-08-18,145.71,Pending,302,2
54460,24196,2023-07-25,73.67,Shipped,13,4
54461,100909,2021-12-02,41.08,Pending,260,6
54462,20071,2020-06-17,485.81,Delivered,14,11
54463,22699,2021-03-13,530.17,Returned,169,19
54464,22212,2026-03-31,38.62,Shipped,138,11
54465,21534,2020-01-14,380.98,Shipped,230,15
54466,21397,2024-01-07,45.63,Shipped,240,16
54467,20688,2023-11-13,128.91,Delivered,50,19
54468,22684,2021-11-27,47.26,Delivered,205,11
54469,21834,2025-02-22,297.71,Shipped,178,5
54470,100480,2022-01-09,45.68,Delivered,204,1
54471,20537,2025-08-09,47.59,Delivered,124,16
54472,22235,2021-10-28,517.47,Shipped,266,14
54473,24686,2021-07-12,121.87,Returned,473,4
54474,103692,2025-03-21,268.57,Pending,411,3
54475,24897,2024-06-13,47.32,Shipped,331,15
54476,23245,2024-05-19,86.16,Delivered,156,18
54477,22782,2022-07-09,433.07,Delivered,214,6
54478,21174,2025-02-01,357.81,Delivered,483,13
54479,23568,2020-11-01,13.81,Shipped,236,6
54480,20287,2022-04-10,8.64,Delivered,79,2
54481,22361,2020-07-02,2874.54,Delivered,11,19
54482,23873,2024-04-27,124.73,Delivered,475,18
54483,103742,2020-01-27,75.22,Delivered,483,2
54484,102791,2025-05-08,249.0,Delivered,467,5
54485,99884,2021-04-19,23.72,Shipped,323,2
54486,24501,2020-07-07,120.78,Delivered,281,17
54487,103561,2021-07-16,45.93,Delivered,480,11
54488,22020,2020-03-29,34.97,Delivered,341,8
54489,24842,2021-03-04,62.59,Delivered,261,10
54490,23550,2023-04-25,11.79,Delivered,177,14
54491,102808,2023-05-01,12.32,Shipped,315,15
54492,102528,2025-12-15,175.14,Delivered,297,5
54493,24904,2025-01-22,14.02,Delivered,355,6
54494,20222,2025-07-17,326.73,Delivered,348,15
54495,23139,2020-10-29,296.49,Delivered,3,7
54496,24621,2025-05-10,241.07,Delivered,175,3
54497,20395,2023-06-16,398.42,Delivered,271,8
54498,100998,2026-04-24,326.32,Delivered,131,19
54499,101938,2025-09-07,45.97,Cancelled,412,3
54500,23046,2023-12-02,3.73,Delivered,112,10
54501,24097,2022-01-18,186.97,Shipped,289,4
54502,103523,2020-01-20,81.18,Delivered,430,13
54503,23506,2023-07-27,298.03,Delivered,323,16
54504,100604,2024-06-16,31.51,Shipped,160,4
54505,20605,2022-04-14,92.47,Delivered,144,10
54506,24583,2021-12-13,15.92,Delivered,225,17
54507,99878,2024-02-02,766.05,Delivered,367,15
54508,24158,2024-01-30,1034.61,Shipped,126,9
54509,23808,2023-09-02,93.87,Shipped,241,19
54510,20899,2021-08-21,161.01,Delivered,105,4
54511,22453,2020-03-16,36.66,Shipped,9,13
54512,23270,2024-12-06,664.52,Pending,1,17
54513,20284,2020-06-27,346.32,Delivered,362,16
54514,20313,2022-02-02,1056.18,Pending,398,10
54515,23135,2026-01-14,50.01,Pending,148,1
