customer_id,days_as_customer,total_transactions,total_spent,days_since_last_purchase,purchase_count,avg_order_value,support_tickets_raised,newsletter_subscriber,referrals_made,lifetime_months
33445,629,377,313.42,592,377,0.83,17,1,20,20.7
33446,889,184,3793.46,397,184,20.62,5,0,28,29.2
33447,1522,412,6087.59,327,412,14.78,20,1,16,50.0
33448,157,374,12235.11,18,374,32.71,5,1,33,5.2
33449,925,258,897.96,559,258,3.48,0,1,35,30.4
33450,2422,211,8989.22,498,211,42.6,19,0,15,79.6
33451,990,276,10729.06,343,276,38.87,22,1,4,32.5
33452,1394,190,7170.44,476,190,37.74,26,0,11,45.8
33453,1873,389,14087.31,388,389,36.21,6,0,44,61.5
33454,1048,124,3960.57,667,124,31.94,26,1,42,34.4
33455,360,416,1258.3,294,416,3.02,4,1,35,11.8
33456,1152,467,1448.77,369,467,3.1,28,0,2,37.8
33457,698,27,810.85,541,27,30.03,17,1,39,22.9
33458,495,319,1540.32,571,319,4.83,7,1,30,16.3
33459,2264,11,2922.08,167,11,265.64,20,1,4,74.4
33460,2547,228,964.52,28,228,4.23,26,0,23,83.7
33461,2478,114,1821.12,82,114,15.97,15,0,38,81.4
33462,518,270,674.45,110,270,2.5,23,1,26,17.0
33463,612,351,669.1,25,351,1.91,25,1,47,20.1
33464,2377,443,37813.21,250,443,85.36,17,1,27,78.1
33465,736,14,24914.98,615,14,1779.64,3,1,46,24.2
33466,220,91,26114.95,496,91,286.98,17,1,0,7.2
33467,283,231,1103.89,687,231,4.78,15,1,10,9.3
33468,997,40,15843.17,334,40,396.08,24,1,45,32.8
33469,1072,258,2718.96,423,258,10.54,14,1,2,35.2
33470,1623,300,1279.54,573,300,4.27,21,0,38,53.3
33471,1718,399,325.95,21,399,0.82,18,1,18,56.4
33472,818,483,604.79,717,483,1.25,19,1,36,26.9
33473,2491,27,2854.29,369,27,105.71,28,1,42,81.8
33474,2499,469,25879.24,34,469,55.18,12,1,6,82.1
33475,2312,424,6979.47,414,424,16.46,27,1,24,76.0
33476,175,478,1229.92,548,478,2.57,0,1,21,5.7
33477,588,358,2477.78,472,358,6.92,22,1,18,19.3
33478,361,283,10770.48,452,283,38.06,5,0,11,11.9
33479,2386,163,129.44,279,163,0.79,8,0,1,78.4
33480,2540,207,784.56,666,207,3.79,21,0,39,83.4
33481,2022,302,910.12,393,302,3.01,22,0,26,66.4
33482,1139,195,1174.14,558,195,6.02,4,0,22,37.4
33483,177,422,164.55,134,422,0.39,22,0,38,5.8
33484,676,270,4022.47,501,270,14.9,8,1,15,22.2
33485,227,382,3127.62,239,382,8.19,6,0,37,7.5
33486,2105,170,1683.83,325,170,9.9,17,1,48,69.2
33487,1182,179,12629.81,409,179,70.56,6,0,19,38.8
33488,575,113,13035.6,554,113,115.36,11,0,41,18.9
33489,1570,399,942.85,374,399,2.36,10,1,24,51.6
33490,997,29,45223.38,236,29,1559.43,22,0,30,32.8
33491,1088,259,280.59,307,259,1.08,9,1,35,35.7
33492,2144,219,243.8,461,219,1.11,3,1,5,70.4
33493,1292,276,3904.87,249,276,14.15,23,0,19,42.4
33494,1507,331,8827.78,8,331,26.67,21,1,36,49.5
33495,1126,288,2979.72,452,288,10.35,5,1,18,37.0
33496,1749,181,2295.86,708,181,12.68,22,0,45,57.5
33497,1870,298,4000.54,613,298,13.42,13,1,42,61.4
33498,2302,417,223.63,114,417,0.54,17,0,17,75.6
33499,257,62,723.66,338,62,11.67,3,0,6,8.4
33500,1434,206,2051.05,597,206,9.96,5,0,34,47.1
33501,1393,156,11029.72,292,156,70.7,4,1,5,45.8
33502,1484,150,383.98,662,150,2.56,11,0,21,48.8
33503,328,395,1158.06,520,395,2.93,0,1,1,10.8
33504,2246,431,15819.43,415,431,36.7,3,1,3,73.8
33505,2371,355,998.63,601,355,2.81,16,0,8,77.9
33506,1887,288,326.6,65,288,1.13,27,0,12,62.0
33507,1954,119,1683.26,519,119,14.15,0,0,4,64.2
33508,1571,483,2061.34,236,483,4.27,13,0,36,51.6
33509,2300,347,3979.53,587,347,11.47,5,1,16,75.6
33510,76,162,2099.37,279,162,12.96,28,0,20,2.5
33511,239,480,288.39,654,480,0.6,9,1,7,7.9
33512,1981,134,358.73,494,134,2.68,20,1,28,65.1
33513,1177,429,3201.08,87,429,7.46,28,1,30,38.7
33514,2383,188,2339.89,600,188,12.45,9,1,46,78.3
33515,2092,429,1248.06,616,429,2.91,21,1,33,68.7
33516,31,458,2816.02,472,458,6.15,7,0,0,1.0
33517,231,399,2321.63,383,399,5.82,11,1,1,7.6
33518,2155,129,1533.37,226,129,11.89,0,1,15,70.8
33519,2283,211,2636.95,314,211,12.5,4,0,30,75.0
33520,1418,69,480.76,457,69,6.97,5,0,45,46.6
33521,2439,58,207.78,298,58,3.58,4,0,12,80.1
33522,1825,344,934.45,395,344,2.72,1,1,36,60.0
33523,202,50,905.77,456,50,18.12,19,0,11,6.6
33524,437,115,289.85,695,115,2.52,20,0,34,14.4
33525,2403,192,317.66,292,192,1.65,16,1,11,78.9
33526,473,38,6486.11,439,38,170.69,10,1,44,15.5
33527,866,199,28861.51,461,199,145.03,12,0,37,28.4
33528,2527,131,799.88,407,131,6.11,12,0,38,83.0
33529,1551,192,7952.99,454,192,41.42,8,1,24,51.0
33530,2286,382,2996.81,498,382,7.85,6,0,39,75.1
33531,398,33,1230.9,196,33,37.3,9,0,14,13.1
33532,1010,285,4280.82,637,285,15.02,2,0,37,33.2
33533,1280,64,172.83,349,64,2.7,27,1,39,42.0
33534,1263,250,1697.37,480,250,6.79,25,0,0,41.5
33535,1294,343,9152.01,674,343,26.68,6,1,11,42.5
33536,1159,57,3090.31,200,57,54.22,28,0,49,38.1
33537,94,492,2410.12,30,492,4.9,8,1,2,3.1
33538,2481,453,207.09,111,453,0.46,28,0,6,81.5
33539,1013,154,216.88,351,154,1.41,14,0,31,33.3
33540,2159,78,18.72,78,78,0.24,11,0,42,70.9
33541,295,255,2773.64,625,255,10.88,4,0,48,9.7
33542,2371,422,2078.41,668,422,4.93,26,1,19,77.9
33543,226,131,12989.81,429,131,99.16,15,1,15,7.4
33544,946,291,20804.46,32,291,71.49,29,1,38,31.1
33545,582,140,1894.03,464,140,13.53,16,1,39,19.1
33546,1542,320,1114.92,408,320,3.48,26,0,20,50.7
33547,842,433,2228.21,503,433,5.15,16,0,9,27.7
33548,1357,183,24564.9,89,183,134.23,2,1,19,44.6
33549,294,75,698.19,176,75,9.31,17,1,36,9.7
33550,2149,216,89.53,330,216,0.41,8,1,36,70.6
33551,1312,134,1027.32,121,134,7.67,8,0,38,43.1
33552,2189,230,12450.13,14,230,54.13,21,0,29,71.9
33553,1530,102,1646.37,418,102,16.14,23,1,28,50.3
33554,590,205,7129.82,368,205,34.78,12,1,0,19.4
33555,1907,222,1369.06,7,222,6.17,28,0,9,62.6
33556,2364,330,8726.08,562,330,26.44,9,1,41,77.7
33557,245,464,3738.68,456,464,8.06,13,1,38,8.0
33558,2550,345,307.3,345,345,0.89,8,1,48,83.8
33559,788,41,1915.99,590,41,46.73,13,0,23,25.9
33560,1844,363,2926.98,56,363,8.06,23,1,35,60.6
33561,1009,401,1656.09,422,401,4.13,2,1,24,33.1
33562,64,222,128.34,646,222,0.58,28,0,39,2.1
33563,2248,476,500.72,101,476,1.05,21,1,0,73.9
33564,641,204,2570.41,432,204,12.6,28,0,22,21.1
33565,1605,74,30777.69,716,74,415.91,23,0,2,52.7
33566,2286,28,68271.33,724,28,2438.26,21,1,42,75.1
33567,2323,23,1539.16,7,23,66.92,25,1,22,76.3
33568,906,68,5929.78,463,68,87.2,14,1,20,29.8
33569,76,384,1118.88,539,384,2.91,3,1,11,2.5
33570,2221,191,4729.37,605,191,24.76,1,1,21,73.0
33571,2272,71,1523.49,686,71,21.46,2,1,40,74.6
33572,1188,247,426.61,531,247,1.73,24,1,38,39.0
33573,446,75,10867.23,290,75,144.9,18,1,24,14.7
33574,2140,447,50.26,680,447,0.11,17,0,42,70.3
33575,855,434,4898.33,373,434,11.29,26,1,47,28.1
33576,1229,498,2694.86,485,498,5.41,14,1,0,40.4
33577,1479,235,5457.87,94,235,23.22,20,0,9,48.6
33578,38,422,1948.86,129,422,4.62,28,1,42,1.2
33579,522,130,1854.54,650,130,14.27,17,1,27,17.1
33580,2151,426,1427.96,30,426,3.35,6,1,32,70.7
33581,1205,493,670.01,510,493,1.36,25,1,0,39.6
33582,1902,1,601.75,392,1,601.75,0,0,44,62.5
33583,746,132,16782.68,188,132,127.14,19,0,19,24.5
33584,1305,273,9237.75,413,273,33.84,28,0,19,42.9
33585,288,62,1429.57,332,62,23.06,12,0,6,9.5
33586,1074,151,419.5,295,151,2.78,3,1,18,35.3
33587,596,255,6009.47,484,255,23.57,19,0,17,19.6
33588,1337,398,7485.25,247,398,18.81,12,0,15,43.9
33589,865,269,1191.65,517,269,4.43,1,0,35,28.4
33590,909,448,2056.04,300,448,4.59,22,1,39,29.9
33591,2383,234,2009.91,590,234,8.59,27,1,11,78.3
33592,2311,93,6515.08,346,93,70.05,19,0,29,75.9
33593,2227,242,8480.27,416,242,35.04,9,1,0,73.2
33594,1687,306,2574.84,461,306,8.41,23,1,34,55.4
33595,1445,380,138.79,642,380,0.37,12,0,25,47.5
33596,667,331,864.0,324,331,2.61,8,1,46,21.9
33597,1917,371,2212.21,316,371,5.96,24,0,11,63.0
33598,1766,440,3617.54,58,440,8.22,0,1,39,58.0
33599,2359,433,9369.26,225,433,21.64,21,1,18,77.5
33600,500,265,605.66,662,265,2.29,27,1,32,16.4
33601,1761,424,2567.85,420,424,6.06,6,0,35,57.9
33602,343,339,3884.72,250,339,11.46,13,1,1,11.3
33603,2404,306,1254.39,229,306,4.1,20,0,29,79.0
33604,1832,482,145.72,77,482,0.3,8,1,28,60.2
33605,766,313,2877.05,336,313,9.19,27,1,11,25.2
33606,1242,141,733.03,479,141,5.2,0,1,47,40.8
33607,1198,10,52081.11,727,10,5208.11,3,1,19,39.4
33608,437,469,936.49,656,469,2.0,18,1,21,14.4
33609,2258,240,1244.3,379,240,5.18,25,0,23,74.2
33610,1509,356,1148.96,246,356,3.23,20,0,47,49.6
33611,601,327,15091.48,244,327,46.15,26,1,3,19.7
33612,228,77,2433.94,630,77,31.61,5,1,47,7.5
33613,2532,12,672.86,431,12,56.07,26,0,27,83.2
33614,2531,264,533.03,664,264,2.02,7,0,7,83.1
33615,1809,183,430.95,662,183,2.35,15,0,45,59.4
33616,1552,361,221.42,285,361,0.61,11,0,22,51.0
33617,351,208,158.91,23,208,0.76,29,0,22,11.5
33618,626,229,1915.69,551,229,8.37,4,1,33,20.6
33619,2060,153,1598.61,267,153,10.45,22,0,38,67.7
33620,2331,137,7163.39,273,137,52.29,6,1,42,76.6
33621,586,385,5548.49,101,385,14.41,20,1,5,19.3
33622,462,154,81.87,627,154,0.53,26,0,23,15.2
33623,784,390,542.66,48,390,1.39,20,0,13,25.8
33624,2089,292,257.08,420,292,0.88,28,1,19,68.6
33625,1994,359,4126.18,11,359,11.49,1,1,24,65.5
33626,876,33,210.12,289,33,6.37,6,1,1,28.8
33627,1376,446,1900.64,305,446,4.26,23,1,28,45.2
33628,1668,122,2212.66,144,122,18.14,20,1,48,54.8
33629,1410,137,10167.9,558,137,74.22,0,1,36,46.3
33630,2197,183,539.69,275,183,2.95,22,1,46,72.2
33631,862,431,5853.48,281,431,13.58,7,0,39,28.3
33632,2116,292,42.8,671,292,0.15,23,0,3,69.5
33633,1137,244,1445.47,211,244,5.92,24,1,7,37.4
33634,2310,487,2404.69,0,487,4.94,8,1,4,75.9
33635,2267,361,2756.97,37,361,7.64,25,1,25,74.5
33636,742,375,2158.14,8,375,5.76,12,0,6,24.4
33637,1428,176,12091.01,320,176,68.7,20,0,17,46.9
33638,1298,71,884.08,271,71,12.45,6,1,40,42.6
33639,1851,6,5957.79,512,6,992.96,11,0,35,60.8
33640,1853,270,452.72,592,270,1.68,11,0,48,60.9
33641,1884,461,528.95,102,461,1.15,22,1,1,61.9
33642,1097,324,6368.69,428,324,19.66,23,1,28,36.0
33643,1759,79,673.79,686,79,8.53,3,0,23,57.8
33644,1324,201,954.55,164,201,4.75,22,1,25,43.5
33645,617,437,9094.68,166,437,20.81,2,0,41,20.3
33646,2546,145,199.73,625,145,1.38,13,1,10,83.6
33647,1305,155,264.6,575,155,1.71,10,1,16,42.9
33648,1677,268,690.68,563,268,2.58,22,1,44,55.1
33649,2307,297,11069.53,18,297,37.27,5,1,37,75.8
33650,721,71,285.71,139,71,4.02,25,1,20,23.7
33651,1806,326,3112.42,708,326,9.55,4,0,30,59.3
33652,358,246,2384.84,520,246,9.69,10,1,8,11.8
33653,551,455,9928.79,438,455,21.82,1,1,12,18.1
33654,266,224,93.71,484,224,0.42,17,1,3,8.7
33655,2059,168,4018.71,115,168,23.92,9,1,44,67.6
33656,1175,49,335.24,341,49,6.84,28,1,12,38.6
33657,1089,294,15152.0,125,294,51.54,9,1,33,35.8
33658,2225,66,3365.83,84,66,51.0,27,1,43,73.1
33659,2475,300,780.03,576,300,2.6,5,1,2,81.3
33660,1620,440,3037.23,584,440,6.9,18,1,32,53.2
33661,1749,71,36193.45,403,71,509.77,27,1,41,57.5
33662,1993,198,9862.65,717,198,49.81,0,1,21,65.5
33663,315,490,37986.09,708,490,77.52,29,0,29,10.3
33664,1358,442,1651.15,216,442,3.74,16,0,2,44.6
33665,216,380,8576.59,6,380,22.57,22,1,45,7.1
33666,1910,353,317.4,366,353,0.9,21,0,34,62.7
33667,836,187,3444.49,313,187,18.42,15,1,12,27.5
33668,294,455,30.19,72,455,0.07,23,1,24,9.7
33669,1096,76,7544.75,663,76,99.27,15,1,49,36.0
33670,1035,153,6125.09,68,153,40.03,4,1,32,34.0
33671,1662,132,6358.21,487,132,48.17,16,1,18,54.6
33672,1932,243,4893.53,508,243,20.14,13,1,25,63.5
33673,2398,25,8124.03,708,25,324.96,13,1,27,78.8
33674,557,197,3024.79,709,197,15.35,8,0,34,18.3
33675,1792,395,31076.26,370,395,78.67,29,1,45,58.9
33676,952,284,3085.85,305,284,10.87,1,1,13,31.3
33677,2039,462,441.52,559,462,0.96,14,1,31,67.0
33678,1141,332,308.41,151,332,0.93,7,1,2,37.5
33679,1761,381,879.16,32,381,2.31,9,0,29,57.9
33680,920,308,626.25,399,308,2.03,8,0,45,30.2
33681,1453,350,17679.18,447,350,50.51,10,0,34,47.7
33682,963,482,499.08,562,482,1.04,9,1,44,31.6
33683,595,72,843.74,535,72,11.72,28,1,30,19.5
33684,1165,125,297.84,679,125,2.38,10,1,23,38.3
33685,1771,472,537.16,433,472,1.14,5,1,26,58.2
33686,1364,235,589.55,694,235,2.51,18,1,0,44.8
33687,2220,161,4561.16,295,161,28.33,12,1,26,72.9
33688,429,42,766.49,579,42,18.25,17,1,16,14.1
33689,133,358,918.1,35,358,2.56,17,1,0,4.4
33690,1539,287,12874.31,207,287,44.86,21,1,28,50.6
33691,2461,119,856.31,84,119,7.2,20,1,4,80.8
33692,2019,264,372.84,241,264,1.41,10,0,8,66.3
33693,1254,388,6638.84,84,388,17.11,15,1,27,41.2
33694,2424,403,2798.35,327,403,6.94,16,0,3,79.6
33695,1670,94,1839.43,98,94,19.57,26,0,14,54.9
33696,1637,472,14750.0,94,472,31.25,10,0,20,53.8
33697,1416,375,73.49,183,375,0.2,1,1,27,46.5
33698,2009,303,4051.28,520,303,13.37,12,1,35,66.0
33699,132,91,6134.94,313,91,67.42,21,0,10,4.3
33700,2359,19,7705.86,470,19,405.57,28,1,38,77.5
33701,2236,459,1116.83,488,459,2.43,17,1,18,73.5
33702,225,354,12312.74,528,354,34.78,1,0,41,7.4
33703,1152,198,21278.82,365,198,107.47,22,1,10,37.8
33704,1871,135,14153.12,385,135,104.84,20,1,1,61.5
33705,512,365,11287.08,677,365,30.92,2,1,46,16.8
33706,1816,117,121.14,569,117,1.04,20,1,3,59.7
33707,817,199,2149.01,469,199,10.8,2,1,44,26.8
33708,1780,198,903.39,399,198,4.56,8,1,6,58.5
33709,898,457,2177.38,73,457,4.76,21,0,8,29.5
33710,1208,195,7061.04,11,195,36.21,17,0,21,39.7
33711,2472,267,8319.06,666,267,31.16,28,0,24,81.2
33712,133,373,985.95,600,373,2.64,13,1,47,4.4
33713,2019,451,1672.83,59,451,3.71,17,1,38,66.3
33714,1312,72,6915.05,178,72,96.04,13,0,26,43.1
33715,1266,477,3129.21,580,477,6.56,27,1,28,41.6
33716,1911,381,113.26,189,381,0.3,21,1,14,62.8
33717,2451,362,231.49,175,362,0.64,8,1,5,80.5
33718,344,425,1136.64,204,425,2.67,5,1,34,11.3
33719,1884,363,1725.69,637,363,4.75,21,1,0,61.9
33720,449,419,3492.06,55,419,8.33,8,1,42,14.8
33721,962,10,4699.81,467,10,469.98,14,1,48,31.6
33722,1276,219,651.5,656,219,2.97,8,1,21,41.9
33723,2525,394,606.05,481,394,1.54,4,1,37,83.0
33724,189,375,3145.35,57,375,8.39,26,1,14,6.2
33725,1321,261,17847.34,50,261,68.38,2,0,21,43.4
33726,443,339,10753.97,132,339,31.72,4,1,13,14.6
33727,2378,225,1620.75,398,225,7.2,14,0,10,78.1
33728,464,338,6798.42,418,338,20.11,26,0,2,15.2
33729,1819,405,2431.13,303,405,6.0,11,1,32,59.8
33730,847,5,1964.29,290,5,392.86,0,1,14,27.8
33731,1154,268,758.53,724,268,2.83,28,0,38,37.9
33732,1788,120,14822.68,302,120,123.52,22,1,18,58.7
33733,1752,140,10891.96,358,140,77.8,24,1,24,57.6
33734,1420,475,1709.14,90,475,3.6,14,0,0,46.6
33735,45,44,2632.14,384,44,59.82,9,0,49,1.5
33736,2425,324,7928.34,515,324,24.47,19,1,10,79.7
33737,821,111,337.74,21,111,3.04,6,0,27,27.0
33738,926,428,6486.84,336,428,15.16,13,0,9,30.4
33739,479,171,1821.27,35,171,10.65,12,0,8,15.7
33740,789,293,185.13,533,293,0.63,9,1,33,25.9
33741,38,71,685.59,104,71,9.66,28,1,38,1.2
33742,484,241,184.87,167,241,0.77,27,1,32,15.9
33743,1696,478,1701.79,188,478,3.56,2,0,35,55.7
33744,627,162,5339.39,523,162,32.96,14,1,45,20.6
33745,1084,494,1024.88,137,494,2.07,17,1,11,35.6
33746,1348,38,687.75,438,38,18.1,29,1,5,44.3
33747,1567,289,515.62,88,289,1.78,3,0,45,51.5
33748,2196,243,72.28,152,243,0.3,29,0,0,72.1
33749,448,69,116.73,375,69,1.69,3,1,20,14.7
33750,188,152,9490.94,588,152,62.44,12,1,17,6.2
33751,1307,78,183.43,453,78,2.35,0,1,4,42.9
33752,2312,171,1217.46,255,171,7.12,4,1,20,76.0
33753,303,64,2525.56,377,64,39.46,4,0,4,10.0
33754,2526,85,33925.53,244,85,399.12,15,0,26,83.0
33755,2288,124,1548.37,170,124,12.49,6,1,15,75.2
33756,898,141,29100.14,335,141,206.38,6,0,23,29.5
33757,211,58,1146.08,51,58,19.76,7,0,49,6.9
33758,938,32,2567.06,102,32,80.22,0,0,36,30.8
33759,2052,472,6354.31,705,472,13.46,6,1,10,67.4
33760,1103,238,14988.95,649,238,62.98,21,1,30,36.2
33761,2551,416,5311.67,458,416,12.77,12,0,46,83.8
33762,549,319,2800.12,174,319,8.78,1,0,42,18.0
33763,565,200,105.69,208,200,0.53,6,1,33,18.6
33764,1471,16,3494.86,223,16,218.43,11,1,49,48.3
33765,1911,67,237.09,115,67,3.54,5,0,40,62.8
33766,251,373,322.52,183,373,0.86,8,1,44,8.2
33767,854,30,3595.93,141,30,119.86,22,0,9,28.1
33768,600,318,4221.02,457,318,13.27,26,1,1,19.7
33769,2448,100,2705.96,640,100,27.06,29,0,16,80.4
33770,216,494,5201.21,441,494,10.53,5,1,44,7.1
33771,121,387,1004.21,141,387,2.59,8,1,35,4.0
33772,2515,461,1023.73,694,461,2.22,14,1,42,82.6
33773,1079,491,3723.23,97,491,7.58,13,0,43,35.4
33774,499,425,1054.58,717,425,2.48,8,1,10,16.4
33775,321,143,6966.42,411,143,48.72,0,1,4,10.5
33776,2062,214,11493.2,396,214,53.71,26,0,17,67.7
33777,422,446,502.51,101,446,1.13,19,1,14,13.9
33778,34,151,2159.69,362,151,14.3,17,1,32,1.1
33779,531,34,49.41,358,34,1.45,6,1,27,17.4
33780,36,253,3672.31,331,253,14.52,24,0,13,1.2
33781,1119,153,949.45,322,153,6.21,3,0,16,36.8
33782,2092,122,428.49,600,122,3.51,10,0,45,68.7
33783,1814,160,984.22,481,160,6.15,20,1,44,59.6
33784,51,54,383.02,706,54,7.09,25,0,20,1.7
33785,565,238,8169.34,192,238,34.32,28,0,15,18.6
33786,2057,250,1128.56,47,250,4.51,11,1,27,67.6
33787,2312,54,404.65,655,54,7.49,7,1,43,76.0
33788,1566,408,1433.42,289,408,3.51,6,1,38,51.4
33789,104,109,2239.72,482,109,20.55,22,1,26,3.4
33790,2211,39,659.53,128,39,16.91,25,0,8,72.6
33791,2130,269,2804.59,46,269,10.43,1,0,43,70.0
33792,2514,298,4960.11,407,298,16.64,13,1,25,82.6
33793,1416,305,6050.73,336,305,19.84,6,0,8,46.5
33794,2357,394,192.35,464,394,0.49,8,0,7,77.4
33795,421,94,345.62,495,94,3.68,3,1,20,13.8
33796,1757,342,1804.29,525,342,5.28,26,1,40,57.7
33797,1436,77,1426.92,566,77,18.53,13,1,38,47.2
33798,1488,429,244.25,177,429,0.57,2,0,7,48.9
33799,2134,42,141.5,55,42,3.37,0,1,10,70.1
33800,2397,453,1509.07,682,453,3.33,12,0,19,78.7
33801,118,183,1732.86,147,183,9.47,26,1,39,3.9
33802,2260,168,2263.16,642,168,13.47,25,0,26,74.2
33803,1757,63,322.39,177,63,5.12,13,0,44,57.7
33804,724,421,1373.8,589,421,3.26,25,1,47,23.8
33805,1131,463,7003.96,299,463,15.13,25,0,9,37.2
33806,1638,166,1758.12,645,166,10.59,6,0,42,53.8
33807,389,272,324.18,613,272,1.19,6,0,11,12.8
33808,1824,494,2869.4,97,494,5.81,25,1,33,59.9
33809,909,455,151.57,469,455,0.33,17,0,19,29.9
33810,347,111,55441.41,252,111,499.47,22,1,22,11.4
33811,1221,25,3259.57,355,25,130.38,10,1,46,40.1
33812,647,375,1308.04,196,375,3.49,29,1,20,21.3
33813,693,197,746.17,337,197,3.79,19,1,14,22.8
33814,1443,406,38591.38,639,406,95.05,26,1,37,47.4
33815,2419,384,300.27,302,384,0.78,20,0,20,79.5
33816,1470,463,1167.58,33,463,2.52,5,1,17,48.3
33817,95,105,18355.04,58,105,174.81,1,0,44,3.1
33818,66,224,5014.96,214,224,22.39,7,0,42,2.2
33819,706,498,1163.52,64,498,2.34,20,0,16,23.2
33820,1862,414,3115.18,334,414,7.52,26,0,30,61.2
33821,455,316,11006.24,302,316,34.83,2,1,31,14.9
33822,1587,436,1848.83,246,436,4.24,29,0,7,52.1
33823,803,303,3824.42,416,303,12.62,27,1,8,26.4
33824,269,57,1126.2,147,57,19.76,21,1,8,8.8
33825,1148,173,6993.43,423,173,40.42,17,0,10,37.7
33826,2212,220,9574.65,570,220,43.52,15,1,39,72.7
33827,156,180,878.43,640,180,4.88,15,1,12,5.1
33828,2377,474,529.73,583,474,1.12,29,1,33,78.1
33829,1139,318,2308.49,695,318,7.26,22,1,27,37.4
33830,2533,235,4245.95,92,235,18.07,25,1,30,83.2
33831,342,241,816.81,510,241,3.39,25,1,48,11.2
33832,431,319,9252.15,597,319,29.0,8,1,0,14.2
33833,321,420,2718.37,184,420,6.47,14,0,12,10.5
33834,1364,82,6072.77,328,82,74.06,25,0,39,44.8
33835,1206,200,5671.6,184,200,28.36,7,1,7,39.6
33836,2108,303,3732.44,321,303,12.32,12,0,2,69.3
33837,300,464,476.12,461,464,1.03,12,1,27,9.9
33838,838,82,6627.9,98,82,80.83,10,0,43,27.5
33839,2300,11,1835.63,504,11,166.88,0,1,9,75.6
33840,900,24,10904.63,285,24,454.36,2,1,48,29.6
33841,850,486,4875.73,472,486,10.03,6,0,18,27.9
33842,1110,390,9756.75,499,390,25.02,13,1,46,36.5
33843,1971,147,380.69,287,147,2.59,23,0,27,64.8
33844,2141,34,12058.0,481,34,354.65,5,1,11,70.3
33845,1590,410,94.31,94,410,0.23,15,1,28,52.2
33846,151,204,18078.07,137,204,88.62,11,0,31,5.0
33847,2092,114,417.43,577,114,3.66,16,0,38,68.7
33848,1801,27,3951.6,523,27,146.36,0,1,2,59.2
33849,2012,134,682.88,22,134,5.1,10,0,0,66.1
33850,853,365,2084.34,654,365,5.71,17,0,46,28.0
33851,567,58,2258.13,657,58,38.93,19,0,12,18.6
33852,2374,236,410.33,295,236,1.74,18,1,38,78.0
33853,39,47,7595.69,491,47,161.61,4,1,35,1.3
33854,1850,379,823.41,262,379,2.17,20,1,35,60.8
33855,1354,401,1480.5,108,401,3.69,12,1,42,44.5
33856,158,185,642.64,177,185,3.47,26,1,38,5.2
33857,1814,118,6699.06,496,118,56.77,26,0,43,59.6
33858,583,95,2653.07,699,95,27.93,23,1,0,19.2
33859,2072,68,66.48,702,68,0.98,5,1,16,68.1
33860,1362,297,3779.84,585,297,12.73,10,1,42,44.7
33861,1562,78,594.27,696,78,7.62,17,1,39,51.3
33862,1990,272,2048.17,544,272,7.53,14,1,27,65.4
33863,329,499,253.37,6,499,0.51,8,0,18,10.8
33864,545,284,2400.16,491,284,8.45,15,1,39,17.9
33865,53,125,3450.95,261,125,27.61,25,0,30,1.7
33866,294,31,5909.39,578,31,190.63,20,0,3,9.7
33867,532,449,5040.71,420,449,11.23,21,0,30,17.5
33868,323,249,2659.92,495,249,10.68,26,1,17,10.6
33869,539,307,565.61,452,307,1.84,7,1,7,17.7
33870,2497,268,1635.71,614,268,6.1,19,0,19,82.0
33871,1986,70,1761.41,435,70,25.16,22,1,44,65.2
33872,1366,292,345.08,111,292,1.18,24,0,30,44.9
33873,1786,494,982.42,41,494,1.99,18,1,40,58.7
33874,187,301,9424.29,721,301,31.31,15,1,19,6.1
33875,1886,7,499.95,182,7,71.42,25,0,49,62.0
33876,752,355,842.59,645,355,2.37,26,0,8,24.7
33877,2549,55,14359.79,631,55,261.09,22,1,3,83.7
33878,1653,193,1142.76,392,193,5.92,3,1,26,54.3
33879,2149,203,1445.15,287,203,7.12,29,1,11,70.6
33880,595,75,518.85,475,75,6.92,16,1,19,19.5
33881,1140,430,279.96,412,430,0.65,6,1,43,37.5
33882,1072,146,2615.72,675,146,17.92,15,1,25,35.2
33883,423,442,2653.21,80,442,6.0,27,1,17,13.9
33884,194,396,5963.17,84,396,15.06,27,0,44,6.4
33885,1584,342,1003.48,410,342,2.93,24,1,31,52.0
33886,475,111,256.11,245,111,2.31,23,1,38,15.6
33887,1197,10,600.38,394,10,60.04,22,1,15,39.3
33888,1369,106,36515.12,665,106,344.48,17,0,44,45.0
33889,2057,352,688.23,135,352,1.96,23,1,12,67.6
33890,1350,252,697.38,471,252,2.77,4,1,45,44.3
33891,2000,488,388.92,532,488,0.8,26,1,1,65.7
33892,2431,204,1716.75,37,204,8.42,8,0,7,79.9
33893,535,440,1660.79,64,440,3.77,23,0,20,17.6
33894,1446,103,101522.16,333,103,985.65,19,1,47,47.5
33895,393,75,2074.43,2,75,27.66,29,0,2,12.9
33896,2309,157,8695.3,288,157,55.38,22,1,18,75.9
33897,2103,247,10428.87,551,247,42.22,29,0,14,69.1
33898,375,429,2083.0,458,429,4.86,27,1,12,12.3
33899,1752,219,294.81,0,219,1.35,3,0,33,57.6
33900,1782,142,242.77,691,142,1.71,26,1,31,58.5
33901,2026,426,7451.56,394,426,17.49,28,1,36,66.6
33902,1505,417,1110.11,249,417,2.66,29,0,16,49.4
33903,1547,473,4281.43,224,473,9.05,11,1,0,50.8
